Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,"Abundance Ratio P-Value: (DZNep, Global) / (Control, Global)","Abundance Ratio P-Value: (DZNep, PISA) / (Control, PISA)","Abundance Ratio: (DZNep, Global) / (Control, Global)","Abundance Ratio: (DZNep, PISA) / (Control, PISA)","Abundance Ratio (log2): (DZNep, Global) / (Control, Global)","Abundance Ratio (log2): (DZNep, PISA) / (Control, PISA)","Abundances (Grouped): Control, Global","Abundances (Grouped): Control, PISA","Abundances (Grouped): DZNep, Global","Abundances (Grouped): DZNep, PISA","Abundances (Grouped) CV [%]: Control, Global","Abundances (Grouped) CV [%]: Control, PISA","Abundances (Grouped) CV [%]: DZNep, Global","Abundances (Grouped) CV [%]: DZNep, PISA",# Unique Peptides,# Isoforms,"Abundances (Normalized): F3: 127N, Sample, Control, Global","Abundances (Normalized): F3: 129N, Sample, Control, Global","Abundances (Normalized): F3: 131N, Sample, Control, Global","Abundances (Normalized): F3: 133N, Sample, Control, Global","Abundances (Normalized): F3: 126, Sample, Control, PISA","Abundances (Normalized): F3: 128C, Sample, Control, PISA","Abundances (Normalized): F3: 130C, Sample, Control, PISA","Abundances (Normalized): F3: 132C, Sample, Control, PISA","Abundances (Normalized): F3: 128N, Sample, DZNep, Global","Abundances (Normalized): F3: 130N, Sample, DZNep, Global","Abundances (Normalized): F3: 132N, Sample, DZNep, Global","Abundances (Normalized): F3: 133C, Sample, DZNep, Global","Abundances (Normalized): F3: 127C, Sample, DZNep, PISA","Abundances (Normalized): F3: 129C, Sample, DZNep, PISA","Abundances (Normalized): F3: 131C, Sample, DZNep, PISA","Abundances (Normalized): F3: 134N, Sample, DZNep, PISA",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F3: 127N, Sample, Control, Global","Abundance: F3: 129N, Sample, Control, Global","Abundance: F3: 131N, Sample, Control, Global","Abundance: F3: 133N, Sample, Control, Global","Abundance: F3: 126, Sample, Control, PISA","Abundance: F3: 128C, Sample, Control, PISA","Abundance: F3: 130C, Sample, Control, PISA","Abundance: F3: 132C, Sample, Control, PISA","Abundance: F3: 128N, Sample, DZNep, Global","Abundance: F3: 130N, Sample, DZNep, Global","Abundance: F3: 132N, Sample, DZNep, Global","Abundance: F3: 133C, Sample, DZNep, Global","Abundance: F3: 127C, Sample, DZNep, PISA","Abundance: F3: 129C, Sample, DZNep, PISA","Abundance: F3: 131C, Sample, DZNep, PISA","Abundance: F3: 134N, Sample, DZNep, PISA"
FALSE,High,Master Protein,Q9Y2U8,Inner nuclear membrane protein Man1 OS=Homo sapiens OX=9606 GN=LEMD3 PE=1 SV=2,1,3,0.00674735149566408,0.0146042501769549,1.887,1.682,0.92,0.75,418.5,415.6,789.7,699,24.87,23.51,11.96,18.56,1,1,302.4,397,441.1,556.7,397.7,294.6,434.3,530.2,792.9,634.3,786.5,847.5,702.5,553.2,695.5,873.4,1,6.2,1,87,109.1,245.7,373.6,259.4,223.1,242.9,256.6,380.6,214.6,363.3,847.5,251.4,199,405,401.6
FALSE,High,Master Protein,O14964,Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Homo sapiens OX=9606 GN=HGS PE=1 SV=1,24,67,0.00678825701266439,0.122447796108532,1.135,1.075,0.18,0.1,18476.3,15133,20970,16267.6,6.45,2.7,4.46,5.15,23,25,17922.9,16687.9,19046.9,19231.9,15156,15110,14506.5,15483.6,20265.8,20124,21914.4,21698.6,15581.8,15923.5,16619.1,17495.8,1,81.858,24,5155.7,4586.3,10610.9,12906.5,9886,11446.7,8115.2,7494.9,9727.2,6806.8,10121.5,21698.6,5576.5,5727.8,9678.7,8045.2
FALSE,High,Master Protein,Q96B23,Uncharacterized protein C18orf25 OS=Homo sapiens OX=9606 GN=C18orf25 PE=1 SV=3,2,5,0.00681586124953459,0.0156447633637556,1.47,1.372,0.56,0.46,378.4,543.1,556.3,745.3,18.75,13.18,5.73,8.65,2,3,351.2,302.2,407.8,468.2,515.5,476.8,572.2,644.1,563.7,499.3,566.6,549,699.6,766,725.2,849.9,1,14.231,6,101,83,227.2,314.2,336.2,361.2,320.1,311.8,270.6,168.9,261.7,549,250.4,275.5,422.4,390.8
FALSE,High,Master Protein,Q9NZ63,Telomere length and silencing protein 1 homolog OS=Homo sapiens OX=9606 GN=C9orf78 PE=1 SV=1,9,35,0.00682216320478202,0.0202888107250173,1.264,1.222,0.34,0.29,6427.7,8030.9,8123.3,9813.9,10.82,5.42,7.68,5.18,9,9,5655.2,5936.1,6960,6990.9,7609.6,8601.4,7836.6,8230.1,8138.3,7103.5,8108.3,8541,9088.4,9845,10315.3,9782.9,1,51.477,31,1626.8,1631.4,3877.3,4691.6,4963.6,6516,4383.9,3983.8,3906.3,2402.7,3745,8541,3252.6,3541.3,6007.5,4498.6
FALSE,High,Master Protein,P21912,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3",2,5,0.00683130764419193,0.0869971617942085,0.647,0.74,-0.63,-0.43,1833.9,1702,1186.3,1260.3,18.95,13.84,18.54,14.01,2,2,2467.9,1759.5,1911.4,1632.5,1547.2,1447.4,1920.7,1872.4,1226.8,1147.1,1503.8,963.8,1031.4,1454.2,1296.1,1225.5,1,5.88,9,709.9,483.6,1064.8,1095.6,1009.2,1096.5,1074.5,906.3,588.9,388,694.5,963.8,369.1,523.1,754.8,563.5
FALSE,High,Master Protein,Q16587,Zinc finger protein 74 OS=Homo sapiens OX=9606 GN=ZNF74 PE=1 SV=3,2,7,0.00693358717376691,0.295358571557452,2.123,1.272,1.09,0.35,428.2,537.5,909.1,683.9,16.66,20.6,16.19,49.32,1,2,487.7,364.6,376,501.2,553.7,451.9,521.9,725.1,793.2,952.7,1146,867.4,804.2,565.7,581.7,1464.1,1,6.984,2,140.3,100.2,209.5,336.3,361.2,342.3,291.9,351,380.7,322.2,529.3,867.4,287.8,203.5,338.7,673.3
FALSE,High,Master Protein,P30038,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH4A1 PE=1 SV=3",11,20,0.00700336611729024,0.990558949653194,0.867,1.016,-0.21,0.02,1572.9,1309.2,1364.3,1330.1,4.64,4.28,3.16,5.85,11,11,1460.6,1630.1,1589.8,1556.3,1310.5,1264.9,1399.5,1307.9,1370.7,1312.7,1417.4,1357.9,1311.1,1431.8,1349.3,1244.6,1,35.546,21,420.1,448,885.6,1044.4,854.8,958.2,782.9,633.1,657.9,444,654.7,1357.9,469.2,515,785.8,572.3
FALSE,High,Master Protein,P18754,Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1,23,103,0.00709928582190722,0.0100535536801929,1.228,1.186,0.3,0.25,23217.8,17567.9,28512,20839.6,7.46,9.07,2.54,5.68,23,27,23774.3,25959.3,22674.3,21915.5,17955.2,15184.8,18872.4,17188.9,28888,29419.4,28140.9,27809.9,21783.9,21742.3,19520.6,19974.3,1,156.384,43,6838.9,7134.4,12631.7,14707.4,11711.9,11503.4,10557.6,8320.4,13865.8,9951,12997.4,27809.9,7796.2,7820.9,11368.5,9184.9
FALSE,High,Master Protein,Q9UQB8,Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1,3,3,0.00713656898671788,0.0053832558931074,0.633,0.653,-0.66,-0.62,354.5,258.8,224.3,169,15.56,16.53,4.78,18.1,3,3,280,355.5,353.4,413,212.6,310.9,240.4,278.7,212,228.8,219.8,236.6,126.4,164.5,173.6,198.7,1,9.759,6,80.5,97.7,196.9,277.2,138.7,235.5,134.5,134.9,101.8,77.4,101.5,236.6,45.2,59.2,101.1,91.4
FALSE,High,Master Protein,Q5T1C6,Acyl-coenzyme A thioesterase THEM4 OS=Homo sapiens OX=9606 GN=THEM4 PE=1 SV=1,2,4,0.00720178759271095,0.886911836238066,0.655,0.982,-0.61,-0.03,69.2,71.7,45.3,70.4,13.31,9.35,16.92,11.45,2,3,56.5,66.6,77.9,72,69.5,68,74,83.3,49.2,41.8,39.6,57.1,58.3,71.6,77.2,69.2,1,6.576,7,16.2,18.3,43.4,48.3,45.3,51.5,41.4,40.3,23.6,14.1,18.3,57.1,20.9,25.8,44.9,31.8
FALSE,High,Master Protein,Q9P1Y6,PHD and RING finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PHRF1 PE=1 SV=3,3,25,0.00722133016673621,0.0545344401797808,1.81,1.584,0.86,0.66,3547.5,4521.3,6422.3,7161.4,22,14.61,10.75,32.31,1,3,3087.2,2562.6,4076.4,4100.8,4967.3,5409.8,4011,4115.4,6069.9,5580.3,7090.2,6795.2,6621.9,4903.4,10655.6,7744.9,1,6.34,1,888.1,704.3,2270.9,2752,3240.1,4098.2,2243.8,1992.1,2913.4,1887.5,3274.7,6795.2,2369.9,1763.8,6205.6,3561.4
FALSE,High,Master Protein,Q15059,Bromodomain-containing protein 3 OS=Homo sapiens OX=9606 GN=BRD3 PE=1 SV=1,6,18,0.00724871440214869,0.0520179209436487,0.767,0.792,-0.38,-0.34,565.8,401.2,433.9,317.9,5.72,5.91,8.75,16.11,2,8,551.4,554.5,622.9,577.3,374.5,430.1,392.8,409.8,397.4,469.7,405.7,464.1,282,294.7,398.8,343,1,38.981,9,158.6,152.4,347,387.4,244.3,325.8,219.8,198.3,190.7,158.9,187.4,464.1,100.9,106,232.3,157.7
FALSE,High,Master Protein,O43663,Protein regulator of cytokinesis 1 OS=Homo sapiens OX=9606 GN=PRC1 PE=1 SV=2,7,21,0.00726990891485546,0.127907034163527,1.662,1.374,0.73,0.46,1869.9,1136.2,3107,1561.1,19.64,4.81,24.67,17.25,7,9,1650.8,1486.2,2118,2259.6,1032.3,1133.2,1144.4,1139.2,3415.7,2386.9,2826.2,4217.8,1522.1,1192.1,1832.9,1601,1,32.883,12,474.9,408.4,1179.9,1516.4,673.3,858.5,640.2,551.4,1639.5,807.4,1305.3,4217.8,544.8,428.8,1067.4,736.2
FALSE,High,Master Protein,P49585,Choline-phosphate cytidylyltransferase A OS=Homo sapiens OX=9606 GN=PCYT1A PE=1 SV=2,14,61,0.00727587614316227,0.0262546745468215,1.21,1.195,0.27,0.26,8577.7,7142.6,10378.3,8536.9,3.15,7.94,7.81,6.94,14,14,8428.7,8290.7,8729.2,8879.9,7640,7406,6888.6,6379.2,10875,9904.2,9677.1,11414.9,8663.5,8706,8412,7469.1,1,67.332,37,2424.6,2278.5,4863,5959.3,4983.4,5610.5,3853.6,3087.9,5219.8,3350,4469.5,11414.9,3100.6,3131.6,4899,3434.6
FALSE,High,Master Protein,Q8IZ83,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens OX=9606 GN=ALDH16A1 PE=1 SV=2,15,47,0.00731733727295714,0.0927769938824782,0.845,0.883,-0.24,-0.18,6575.6,6834.3,5557,6036.6,4.26,4.51,3.73,8.35,15,15,6693,6185.6,6817.8,6460.2,6499.8,7136.2,7039.4,6635.2,5369,5557.2,5556.8,5871.3,5877.7,5758.3,6908.5,6199.8,1,68.841,17,1925.3,1700,3798.1,4335.4,4239.7,5406.1,3938,3211.8,2577,1879.7,2566.5,5871.3,2103.5,2071.3,4023.4,2850.9
FALSE,High,Master Protein,Q9NUG6,p53 and DNA damage-regulated protein 1 OS=Homo sapiens OX=9606 GN=PDRG1 PE=1 SV=2,2,6,0.00732717402460603,0.000704729986164887,1.334,1.476,0.42,0.56,698.1,584,931.4,862,2.42,11.79,8.71,12.26,2,2,705.7,681.2,719.6,690.6,576.4,503.1,591.7,671.5,903,1018.3,960.8,829.3,821.3,966.6,725.1,904.7,1,5.142,18,203,187.2,400.9,463.4,376,381.1,331,325,433.4,344.4,443.7,829.3,293.9,347.7,422.3,416
FALSE,High,Master Protein,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2,50,352,0.0074129602233759,0.20023197344106,1.235,1.132,0.3,0.18,72346.6,90631.1,89323.8,102594.4,6.85,9.72,2.78,7.07,50,53,68137.5,75440.3,69379.8,78677,89288.2,91994.2,87503.4,107501.6,91133.2,85303.1,89232.9,89414.8,97640.3,113840.5,99328.9,105967.2,1,390.18,65,19600.3,20733.3,38651,52799.8,58240.9,69690.8,48951.3,52036.8,43742.4,28853.3,41213.8,89414.8,34944.1,40949.4,57847.6,48727.6
FALSE,High,Master Protein,Q9Y2A7,Nck-associated protein 1 OS=Homo sapiens OX=9606 GN=NCKAP1 PE=1 SV=1,8,19,0.0074884123886475,0.30102032469859,0.875,1.046,-0.19,0.07,5780.7,5302.9,5057.2,5549.4,5.5,2.51,4.77,5.84,8,8,6066,5420,5998.3,5570.9,5301,5048,5326.1,5304.8,4703.3,5240.9,5158.3,4958.1,5254.7,5660,5440.9,6014.2,1,35.078,8,1744.9,1489.6,3341.6,3738.6,3457.7,3824.1,2979.5,2567.8,2257.5,1772.7,2382.5,4958.1,1880.6,2036,3168.7,2765.6
FALSE,High,Master Protein,O95793,Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2,16,48,0.00754777230122505,0.166814759971677,1.336,1.154,0.42,0.21,14289.9,12854.4,19092.5,14832,9.94,7.23,9.56,8,16,16,13489.3,16646.2,13661.1,14947.7,13553.1,11411,12652.8,13059.3,20770.5,18377.5,19835.3,16628.6,15583.7,15371.1,13038.7,14311.9,1,89.752,25,3880.3,4574.9,7610.5,10031.3,8840.4,8644.5,7078.2,6321.4,9969.5,6216.1,9161.3,16628.6,5577.2,5529.1,7593.5,6581.1
FALSE,High,Master Protein,O60884,DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1,16,62,0.00758444178153472,0.925085621487339,1.146,0.994,0.2,-0.01,22154.1,16458.7,25379,16364.9,4.46,4.75,3.22,5.42,16,18,23059,20921.5,21615.6,22706,16276.5,17522.7,15643,16643,24019.3,25117.1,25820.7,25643.5,16345.8,16384,14986.8,17085.9,1,132.337,32,6633.1,5749.9,12041.9,15237.9,10616.8,13274.4,8751,8056.1,11528.9,8495.7,11925.8,25643.5,5849.9,5893.5,8728.1,7856.8
FALSE,High,Master Protein,P48637,Glutathione synthetase OS=Homo sapiens OX=9606 GN=GSS PE=1 SV=1,19,109,0.00761883355748871,0.00125282926924786,0.916,0.899,-0.13,-0.15,21409.6,26045.1,19618.2,23420.1,2.56,4.37,2.88,2.67,19,22,22328.7,21442.5,21032.9,21376.8,26647.4,25117.6,27619,25456.4,19748.9,19488.3,19032,20388,23435,23405.1,24009.1,22502.5,1,140.863,35,6423,5893,11717.3,14345.8,17381.6,19028,15450.6,12322.3,9479.1,6591.8,8790.2,20388,8387.1,8419,13982.5,10347.5
FALSE,High,Master Protein,Q13283,Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1,29,182,0.00764215263932322,0.184955483591772,1.244,1.127,0.31,0.17,52415.4,46403.8,65190.3,52312.9,8.13,7.46,10.27,2.5,23,35,49054.1,55932.6,49119.4,57017.4,47842.7,50435.4,42441.9,45008.2,69843.6,60847.1,59283.3,73122.9,53402.7,52912.6,50490.1,51720,1,222.787,41,14110.8,15372,27364,38264.2,31206.9,38207.7,23742.9,21786.5,33523.8,20581.2,27381,73122.9,19112.1,19033.1,29404.7,23782.8
FALSE,High,Master Protein,Q9NWK9,Box C/D snoRNA protein 1 OS=Homo sapiens OX=9606 GN=ZNHIT6 PE=1 SV=1,3,7,0.00768023003234763,0.0294905902472374,1.392,1.32,0.48,0.4,1985.2,1216.9,2763.8,1606.8,15.66,6.79,7.67,9.69,3,4,1854.1,2510.4,1800.7,2125.5,1214,1219.9,1171.9,1365.2,2829.7,3027,2699.4,2523.7,1523.7,1720.6,1393.8,1694.4,1,14.981,7,533.3,689.9,1003.1,1426.4,791.9,924.1,655.6,660.8,1358.2,1023.9,1246.7,2523.7,545.3,618.9,811.7,779.2
FALSE,High,Master Protein,P14550,Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3,18,73,0.00768941702748716,0.101725356926777,1.163,1.096,0.22,0.13,13691.2,11789.2,15927.7,12925.3,6.49,8.12,5.85,5.91,17,19,14318.3,12257.1,13772.7,13610.2,11637.2,10244.8,11943.1,12433.2,15834.1,16021.9,17762.8,15742.4,12243.7,14054.9,12712.1,13142,1,88.96,55,4118.8,3368.6,7672.7,9133.7,7590.7,7761,6681.2,6018.4,7600.1,5419.3,8204.1,15742.4,4381.8,5055.7,7403.3,6043.2
FALSE,High,Master Protein,Q9BSD7,Cancer-related nucleoside-triphosphatase OS=Homo sapiens OX=9606 GN=NTPCR PE=1 SV=1,18,68,0.00776177369155395,0.00044840164366633,0.881,0.84,-0.18,-0.25,19305.3,19119.3,17006.6,16054.3,6.67,1.64,3.43,3.46,18,18,17295,18964,19652.7,20226.2,18755.7,19127,19111.5,19523.6,17200.9,16016,16814.4,17278.9,15727.2,16388.3,16689.6,15498.4,1,86.745,79,4975.1,5211.9,10948.4,13573.7,12234,14489.8,10691.4,9450.5,8256.2,5417.3,7766,17278.9,5628.5,5895,9719.8,7126.7
FALSE,High,Master Protein,Q92945,Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4,81,665,0.007790027143178,0.397555373826734,1.143,1.032,0.19,0.05,157620.1,187023.3,180222.8,192988.3,2.5,4.53,7.09,5.87,67,95,156392.4,154151.4,158857.5,163386.3,187677.6,188810.5,171129.8,186371.3,183383.7,172868.2,177116.4,202380.6,188690.8,183974.4,197383.7,210018.9,1,737.475,69,44987.5,42365.5,88498.4,109647.8,122418.5,143034.7,95733.6,90214.1,88021.1,58471.8,81804.3,202380.6,67529.8,66177.1,114953.1,96574.5
FALSE,High,Master Protein,P42224,Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=2,2,3,0.00779807250324316,0.515574903134824,0.495,1.225,-1.01,0.29,23.8,8.2,11.8,10,30.38,15.46,26.78,22.95,2,2,24.9,36.1,17.9,22.8,8.6,8.9,6.2,7.7,17.1,10.3,9.8,13.5,13.1,7.4,9.9,10.1,1,7.5,4,7.2,9.9,10,15.3,5.6,6.8,3.5,3.7,8.2,3.5,4.5,13.5,4.7,2.7,5.8,4.6
FALSE,High,Master Protein,O15143,Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3,10,17,0.00781283075538886,0.375923656945983,0.879,0.935,-0.19,-0.1,5661.4,6135.8,4973.9,5736.3,2.41,3.33,4.27,5.07,10,10,5635.5,5710.6,5687.4,5414.3,5783.2,6220.5,6201.7,6070.5,4847,5078.6,5308.3,4871.3,5512.9,5756.3,6210.1,5716.4,1,50.302,28,1621.1,1569.5,3168.4,3633.5,3772.3,4712.4,3469.4,2938.5,2326.5,1717.8,2451.7,4871.3,1973,2070.6,3616.7,2628.6
FALSE,High,Master Protein,Q9NNW7,"Thioredoxin reductase 2, mitochondrial OS=Homo sapiens OX=9606 GN=TXNRD2 PE=1 SV=3",8,30,0.00784044600496814,0.000827307584114423,0.786,0.739,-0.35,-0.44,3955.4,4617,3108.8,3413.1,9.97,10.22,5.14,11.84,8,10,3760.3,3782.1,4628.8,4136.6,4502,5536.3,4734.9,4494,3075.8,2891.8,3142.2,3273.8,2843.8,3587,3737.3,3247.6,1,47.504,16,1081.7,1039.4,2578.7,2776,2936.6,4194,2648.8,2175.3,1476.3,978.1,1451.3,3273.8,1017.7,1290.3,2176.5,1493.3
FALSE,High,Master Protein,Q9H2C0,Gigaxonin OS=Homo sapiens OX=9606 GN=GAN PE=1 SV=1,3,7,0.00787054422466382,0.495176506590081,0.692,0.924,-0.53,-0.11,175.7,131.5,121.6,121.4,9.21,16.59,11.23,13.5,3,3,173.6,155.7,195.1,177.9,130.1,174.1,133,122.5,128.1,108.1,139.3,115.4,109.2,107.4,138.7,135,1,11.997,7,49.9,42.8,108.7,119.4,84.8,131.9,74.4,59.3,61.5,36.6,64.3,115.4,39.1,38.6,80.8,62.1
FALSE,High,Master Protein,Q9H0L4,Cleavage stimulation factor subunit 2 tau variant OS=Homo sapiens OX=9606 GN=CSTF2T PE=1 SV=1,20,98,0.00792908519518487,0.156367648144168,1.253,1.151,0.32,0.2,2545.3,2350.3,3188.1,2704.3,12.02,4.36,11.21,6.95,10,24,2183.5,2398.3,2701.3,2865.4,2391.5,2405.7,2309.8,2184.7,3280.2,2966.3,3098.6,3806.1,2681.7,2459,2914.7,2727.2,1,109.952,32,628.1,659.1,1504.9,1923,1559.9,1822.5,1292.2,1057.5,1574.4,1003.4,1431.2,3806.1,959.7,884.5,1697.5,1254.1
FALSE,High,Master Protein,O00425,Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2,23,101,0.00796877034131538,0.0446309959018183,0.811,0.83,-0.3,-0.27,22069.8,15540.7,17892.1,12894,9.64,8.75,9.01,1.35,14,25,24471.1,22775.4,19461.5,21385.9,16837.4,13595.7,15356.9,15726.6,18186,17603,18891.4,15258.8,12878.3,13091.8,12668.3,12909.7,1,138.607,42,7039.3,6259.4,10841.9,14352,10982.7,10299.5,8591,7612.6,8729,5954.1,8725.3,15258.8,4609,4709.2,7377.8,5936.3
FALSE,High,Master Protein,P10644,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1,16,47,0.00803748744723187,0.0596752833700548,0.764,0.781,-0.39,-0.36,15172.8,10297.6,11590.9,8042.9,13.28,7.3,12.43,8.39,16,18,16578.6,18055.1,13883.3,13886.1,9708.5,9559.1,10922.5,10935.5,10819.4,13003.6,12417.5,9888.2,7949.2,9315.3,7778,8137.7,1,60.911,36,4769,4962.1,7734.3,9318.9,6332.6,7241.5,6110.3,5293.4,5193.1,4398.4,5735.2,9888.2,2844.9,3350.8,4529.8,3742
FALSE,High,Master Protein,Q13148,TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1,18,81,0.0081062190532416,0.607897409282077,1.32,1.064,0.4,0.09,20666,13064.3,27284.9,13904.3,13.02,2.31,10.01,6.18,18,27,19303.7,18807.5,22124.4,24781.7,12937.1,13192.8,12580,13228.6,26285.4,23941.9,28322.3,30288.4,13365.9,13301.7,14464.4,15081.1,1,131.001,26,5552.9,5168.9,12325.3,16630.9,8438.6,9994.3,7037.5,6403.4,12616.6,8098.2,13081.2,30288.4,4783.5,4784.7,8423.9,6934.8
FALSE,High,Master Protein,P42166,"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2",29,104,0.00811187284938997,0.00413374137440947,1.321,1.299,0.4,0.38,27999.4,26502,36975.8,34435.2,9.53,13.05,4.09,7.81,18,30,32729.2,29026.2,26781.3,27008.9,30037.9,21739.1,26859.5,26149.2,36828.1,37124.2,36164.1,39663.8,38403.4,34701.9,31842.6,34170.6,1,187.729,41,9414.8,7977.3,14919.7,18125.6,19593.1,16468.6,15025.8,12657.7,17676.9,12557.1,16703,39663.8,13744,12482.6,18544.6,15712.9
FALSE,High,Master Protein,P06280,Alpha-galactosidase A OS=Homo sapiens OX=9606 GN=GLA PE=1 SV=1,15,55,0.00812303990043051,0.0584226130946249,0.811,0.868,-0.3,-0.2,10382.7,10481.1,8419.7,9095.8,5.81,9.32,6.54,6.71,15,15,11002.2,10589.6,10179.7,9594.4,10398.3,11787.8,10564.6,9392.1,8189.1,8656.9,7801.3,9067.6,9566.8,8647.9,9641.1,8467.4,1,80.113,30,3164.9,2910.3,5671.1,6438.7,6782.6,8929.9,5910.1,4546.3,3930.6,2928.1,3603.2,9067.6,3423.8,3110.7,5614.8,3893.6
FALSE,High,Master Protein,Q7LBR1,Charged multivesicular body protein 1b OS=Homo sapiens OX=9606 GN=CHMP1B PE=1 SV=1,12,60,0.00823379446656303,0.0291633390603493,0.854,0.824,-0.23,-0.28,15157.1,13348.1,12945.5,10995.3,4.61,6.61,4.33,9.55,12,17,14923.3,16447.6,14962,15354.8,13100.9,11991.1,13600,14006.2,12859.6,13031.9,13348.5,12046.4,10989,12923.2,10459.3,11001.6,1,56.286,42,4292.8,4520.3,8335.2,10304.6,8545.5,9084,7608.1,6779.8,6172.4,4408,6165.2,12046.4,3932.8,4648.6,6091.3,5058.9
FALSE,High,Master Protein,O75150,E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens OX=9606 GN=RNF40 PE=1 SV=5,51,204,0.00834948223894028,0.0393331831167342,1.207,1.19,0.27,0.25,45967.9,27120.7,55488.2,32279.6,10.43,5.68,4.3,8.55,41,53,37871.5,47343.1,44632.5,48032.6,25912.8,29428.9,26499.9,27756,52267.3,56776.7,54228.9,57398.7,29448.2,36159.9,32737.3,31828.3,1,215.509,36,10894,13011.3,24864.5,32234.5,16902.4,22294.1,14824.6,13435.4,25087.4,19204.4,25046.6,57398.7,10539.1,13007,19065.7,14635.8
FALSE,High,Master Protein,Q12834,Cell division cycle protein 20 homolog OS=Homo sapiens OX=9606 GN=CDC20 PE=1 SV=2,3,7,0.00840008928279379,0.00299259572369404,1.475,1.714,0.56,0.78,528.6,332.2,779.6,569.3,23.43,13.54,10.94,11.66,3,3,588.6,614.7,354.6,474.7,282.4,310.1,356,382.9,753.2,906.4,704,806.9,642.6,579.7,482.5,559.1,1,7.739,7,169.3,168.9,197.5,318.6,184.2,234.9,199.1,185.3,361.5,306.6,325.2,806.9,230,208.5,281,257.1
FALSE,High,Master Protein,O94763,Unconventional prefoldin RPB5 interactor 1 OS=Homo sapiens OX=9606 GN=URI1 PE=1 SV=3,5,30,0.0084234043754926,0.0625368461896394,1.339,1.269,0.42,0.34,6116,5744.2,8186.8,7288.3,15.75,7.52,14.68,6.73,5,5,5134.9,5445.7,6868.8,7012.8,6008.6,6371.7,5491.3,5459.5,8550.3,7399.4,7838.9,10239.3,7212.1,6888.5,8065.8,7365.2,1,32.886,15,1477.1,1496.7,3826.6,4706.3,3919.3,4826.9,3072,2642.7,4104,2502.8,3620.5,10239.3,2581.1,2477.8,4697.4,3386.8
FALSE,High,Master Protein,Q96EY8,Corrinoid adenosyltransferase OS=Homo sapiens OX=9606 GN=MMAB PE=1 SV=1,7,18,0.00851614302420933,0.00782751434337092,0.769,0.745,-0.38,-0.43,2974.3,3675.1,2287.5,2736.9,5.03,14.39,10.15,5.27,7,8,2940.1,2884.8,3230.6,3008.9,3426.9,3028,3941.1,4202.9,2428.3,2073.2,2575.5,2155,2603.7,2774.9,2699.5,2947.5,1,35.992,34,845.7,792.8,1799.7,2019.3,2235.3,2293.9,2204.8,2034.4,1165.5,701.3,1189.5,2155,931.8,998.2,1572.1,1355.4
FALSE,High,Master Protein,P09455,Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=2,4,16,0.00854389883362761,0.0974749879615115,1.268,1.145,0.34,0.2,1769.9,1353.9,2244.8,1550.3,9.22,4.85,5.08,9.29,4,6,1670.3,1665.7,2006.2,1875.6,1320.5,1338.6,1470,1369.3,2315.7,2053.6,2238.3,2251.3,1544.2,1556.5,1775.8,1424.6,1,26.546,39,480.5,457.8,1117.6,1258.7,861.4,1014.1,822.4,662.8,1111.5,694.6,1033.8,2251.3,552.6,559.9,1034.2,655.1
