"","Accession","Cont_Global_Rep1.x","Cont_Global_Rep2.x","Cont_Global_Rep3.x","Cont_Global_Rep4.x","Cont_PISA_Rep1.x","Cont_PISA_Rep2.x","Cont_PISA_Rep3.x","Cont_PISA_Rep4.x","DZNep_Global_Rep1.x","DZNep_Global_Rep2.x","DZNep_Global_Rep3.x","DZNep_Global_Rep4.x","DZNep_PISA_Rep1.x","DZNep_PISA_Rep2.x","DZNep_PISA_Rep3.x","DZNep_PISA_Rep4.x","U1","Methyl_state","Format2","Format3","Format4","cont_global_mean","cont_global_sd","dznep_global_mean","dznep_global_sd","FC_global","log10FC_global","pval","p.adjust","protein_type","rep1_sm","rep2_sm","rep3_sm","rep4_sm","pisa_sm_mean","pisa_sm_sd","pval.pisa","log10.pvalue_pisa","protein_type.pisa","Gene.Name","DZNep_Kme_global_Norm_rep1","DZNep_Kme_global_Norm_rep2","DZNep_Kme_global_Norm_rep3","DZNep_Kme_global_Norm_rep4","Cont_Kme_global_Norm_rep1","Cont_Kme_global_Norm_rep2","Cont_Kme_global_Norm_rep3","Cont_Kme_global_Norm_rep4","Norm_FC_global_rep1","Norm_FC_global_rep2","Norm_FC_global_rep3","Norm_FC_global_rep4","kme_cont_pisa_rep1_norm","kme_cont_pisa_rep2_norm","kme_cont_pisa_rep3_norm","kme_cont_pisa_rep4_norm","kme_dznep_pisa_rep1_norm","kme_dznep_pisa_rep2_norm","kme_dznep_pisa_rep3_norm","kme_dznep_pisa_rep4_norm","kme_rep1_sm","kme_rep2_sm","kme_rep3_sm","kme_rep4_sm","Norm_Global_Kme_FC_mean","Norm_Global_Kme_FC_sd","Norm.global.kme.pval","Norm_global_kme_protein_type","kme.pisa.sm.mean","kme.pisa.sm.sd","kme.pisa.pval","global_kme_pisa_type"
"80","Q9P2B4",466.6,546.4,367.8,429.5,568.5,425.4,543.9,541.9,469,518.2,432.1,378.3,522.9,530.5,425.4,425.7,"Q9P2B4","m2","Q9P2B4-K206","Q9P2B4-K206-m2","Q9P2B4-K206-m2-185",779.875,45.9954617326536,898.525,28.453397570999,1.15213976598814,0.061505166513865,0.00709499688887568,2.14904779064265,"Up with DZNep",0.840174273478732,1.18205286769584,0.790293749217086,0.834025588238747,0.9116366196576,0.181640100683657,0.196835947934988,0.705895583932553,"ns","CTTNBP2NL",0.520070969172766,0.553514206366161,0.487147688838782,0.435277873662409,0.590782476576349,0.660062817105581,0.512827663134412,0.547342933605199,0.880308725787935,0.838578074725308,0.949924748328371,0.795256222265175,1.2183883411916,0.778550512445095,1.47879282218597,1.26169965075669,1.11492537313433,1.02373600926283,0.9844943300162,1.12529738302934,0.915082109242705,1.31492561227365,0.665741891119615,0.89189006460805,0.866016942776697,0.0658400737681569,0.102426777420481,"ns",0.946909919311005,0.269895784979493,0.471414885154651,"ns"
"81","P34931",650.5,650.9,558,513,484,474,544.4,554.2,590.7,690.2,640.5,458.3,560.1,679.4,499.7,526.1,"P34931","m2","P34931-K5","P34931-K5-m2","P34931-K5-m2-186",1424.475,232.477731908528,1372.8,150.504640017066,0.9637234770705,-0.0160475611282034,0.7239136814543,0.140313215436811,"ns",1.22894677668622,1.2205299377411,0.798642188497143,0.955621460375122,1.0509350908249,0.210702767833583,0.749076285867939,0.125473951533604,"ns","HSPA1L",0.423714224230686,0.457055824117608,0.448592239809497,0.395358868184955,0.388752763999283,0.414585987261146,0.445437854234853,0.426824195024544,1.08993237725628,1.10243915173551,1.00708153908487,0.926280358034108,0.744043043812452,0.728222461207559,0.975627240143369,1.08031189083821,0.948197054342306,0.984352361634309,0.780171740827479,1.14793803185686,1.27438467737535,1.35171930841302,0.799661703493264,1.06259871949219,1.03143335652769,0.0818822782704095,0.527115603337051,"ns",1.12209110219346,0.247266729719777,0.498026646286226,"ns"
"82","Q96EK5",1004.9,1544.5,2147.4,2352.6,1773.6,1980.1,1841.8,2571.8,1935.2,1613.6,1868.1,1600.9,1771.9,1719.8,1887.7,2631.8,"Q96EK5","m2","Q96EK5-K30","Q96EK5-K30-m2","Q96EK5-K30-m2-269",3109.05,654.384038619525,2887.4,131.773011905574,0.928708126276515,-0.0321207543210219,0.550816273435926,0.258993237334827,"ns",0.781988174077854,0.89959847883787,1.29095589044146,1.34497347217265,1.07937900388246,0.280515919542029,0.701266224649661,0.154117077686861,"ns","KIFBP",0.649635771593541,0.598649551087037,0.629477373049837,0.550591553171,0.425967529990251,0.558690540784952,0.595078423765449,0.635151187904968,1.52508284283642,1.07152261831021,1.05780574107648,0.866866918705001,1.76495173649119,1.28203302039495,0.857688367327931,1.09317351015897,0.915615957007028,1.06581556767476,1.0104919436861,1.64395027796864,0.518776767702053,0.831347984583442,1.17815745459416,1.50383288900732,1.13031953023203,0.279261333979509,0.344047208117374,"ns",1.00802877397174,0.42636022150068,0.733402137626443,"ns"
"83","O15347",221.7,210.5,136.1,116.6,153.4,102.7,200.6,296.5,158.2,220.6,247.8,96.3,224.4,369.4,134.9,288.6,"O15347","m2","O15347-K179","O15347-K179-m2","O15347-K179-m2-274",70385.025,8325.39025446656,75768.775,9583.29520793866,1.0764899920118,0.0320099965986548,0.429470062992151,0.367067104080583,"ns",0.859132954064909,1.35941882300474,0.816623615336054,0.999502456081826,1.00866946212188,0.246544061423126,0.991568239788276,0.00367739225677265,"ns","HMGB3",0.00243183334409366,0.00293449790953605,0.00280423963008481,0.00129295761032433,0.00376660312541412,0.00298865164248059,0.00183978836350757,0.00148968273335062,0.645630363253704,0.981880212409235,1.52421859258773,0.8679415968098,0.69192602616148,0.487885985748218,1.47391623806025,2.54288164665523,1.41845764854614,1.67452402538531,0.544390637610977,2.99688473520249,2.05001343339426,3.43220357686084,0.369349779555603,1.17853881998182,1.00491769126512,0.373297908766502,0.818159954418075,"ns",1.75752640244813,1.31051558031767,0.620679014818391,"ns"
"84","Q9UQE7",248.4,295.2,325.1,341.6,305.5,282.3,277.6,257.9,307.3,325.5,340,368,276.7,268.2,295.4,274.3,"Q9UQE7","m2","Q9UQE7-K889","Q9UQE7-K889-m2","Q9UQE7-K889-m2-277",67920.425,1904.11111261046,74469.825,4134.6091095975,1.09642754738357,0.0399799385113719,0.0423667323545829,1.37297503080899,"Up with DZNep",1.03977391355778,0.993843600434031,0.982065457743564,1.05802169573492,1.01842616686757,0.0362856075025825,0.6279710616309,0.202060369102911,"ns","SMC3",0.00437877781799218,0.00413579642987379,0.00440226898122432,0.00512792643655097,0.00371182823978052,0.00449102479648142,0.00467463746755721,0.00491624678522651,1.17968223073035,0.920902604036847,0.941734842921366,1.04305716547033,1.22987117552335,0.95630081300813,0.853891110427561,0.754976580796253,0.900423039375204,0.823963133640553,0.868823529411765,0.745380434782609,0.732127931197383,0.861615009035393,1.017487497881,0.987289478564324,1.02134421078972,0.118277285476654,0.858742516932429,"ns",0.899629979169524,0.130481999499461,0.354548907237727,"ns"
"85","P23528",248.4,213,256.2,255.1,220.4,230.6,225.3,235.2,319.7,284,308.4,296.3,242.8,294.7,304.3,273.9,"P23528","m2","P23528-K132","P23528-K132-m2","P23528-K132-m2-281",178932.775,5518.43037911748,202829.825,7044.37230057914,1.13355322969758,0.0544419186585197,0.00209488126216907,2.67884058780325,"Up with DZNep",1.02613041849007,1.17239046049852,0.970582974606579,0.955935116500302,1.03125974252387,0.0988258720706317,0.522465250038278,0.281942589845612,"ns","CFL1",0.00157646262891046,0.00134640802990164,0.0015130248182187,0.00152919718953891,0.00137373804408239,0.00115118022996582,0.00143927166786419,0.00148420609228492,1.14757150076853,1.16958925705458,1.05124338372057,1.03031324119195,0.887278582930757,1.08262910798122,0.879391100702576,0.921991375931007,0.759461995620894,1.03767605633803,0.986705577172503,0.924400944988188,0.855945370745146,0.95847788378144,1.12203270693118,1.00261343990853,1.09967934568391,0.0691345381369019,0.204572157520749,"ns",0.984767350341575,0.110221745452313,0.844763691197891,"ns"
"86","P61978",862.9,850.8,612.2,671.7,545.3,379.9,393.6,360.7,751.1,610.2,542,625.8,451.5,399.3,314.2,307.4,"P61978","m2","P61978-K21","P61978-K21-m2","P61978-K21-m2-284",119828.35,5913.71227431072,112684.55,4436.85710873511,0.940383056263397,-0.0266952045551823,0.105260902234879,0.977732911784541,"ns",0.984189875412789,1.05860716047049,0.975730248420592,0.96260961729024,0.995284225398528,0.0431387943673972,0.869162643259093,0.060898947992429,"ns","HNRNPK",0.00641579219359275,0.0056004155798385,0.00498295498424209,0.0053975868698395,0.00680222773155283,0.00707204290439193,0.0054470214437543,0.00560864718628274,0.943189855851553,0.791909163384811,0.914803629046786,0.962368765687484,0.631938810986209,0.446520921485661,0.642927147990853,0.536995682596397,0.601118359739049,0.654375614552606,0.579704797047971,0.491211249600511,0.951228741277876,1.46549821758715,0.901664829148292,0.914739662757592,0.903067853492658,0.0766384500425533,0.264822525550916,"ns",1.05828286269273,0.272285872355164,0.776981092735057,"ns"
"87","P61978",435.8,420,304.9,317.8,292.9,190.9,203.9,169.5,346.1,299.8,267.2,322.4,236.6,186.5,151.7,150.4,"P61978","m2","P61978-K21","P61978-K21-m2","P61978-K21-m2-285",119828.35,5913.71227431072,112684.55,4436.85710873511,0.940383056263397,-0.0266952045551823,0.105260902234879,0.977732911784541,"ns",0.984189875412789,1.05860716047049,0.975730248420592,0.96260961729024,0.995284225398528,0.0431387943673972,0.869162643259093,0.060898947992429,"ns","HNRNPK",0.00295633827480023,0.00275156439009437,0.00245654164536806,0.00278073187413911,0.00343540485040065,0.00349113542529926,0.00271283377687142,0.0026536073779971,0.86055018361386,0.788157448764252,0.905526046716016,1.04790629435088,0.672097292335934,0.45452380952381,0.668743850442768,0.533354310887351,0.683617451603583,0.622081387591728,0.567739520958084,0.466501240694789,1.01714061252592,1.36864422623638,0.848964099755369,0.874655423556365,0.900534993361253,0.109499936848007,0.243192292798793,"ns",1.02735109051851,0.239251014300545,0.969594228960676,"ns"
"88","P09874",375.6,340.7,347.2,364.7,241.9,261.8,250,203.9,356.3,375.1,427.6,394.7,263.4,231.2,311,309.2,"P09874","m2","P09874-K84","P09874-K84-m2","P09874-K84-m2-286",311928.275,8260.84493595137,336764.95,23702.472544793,1.07962303192938,0.0332721409207331,0.124287121067918,0.905573871671462,"ns",1.12652467905091,1.03617510307202,0.965676771411098,1.06635368592426,1.04868255986457,0.0668781519078723,0.362561098107153,0.440618796445021,"ns","PARP1",0.001154550689247,0.00103199316369871,0.00123252706962077,0.00120315557804508,0.0011586624050759,0.00110179171318101,0.00112652402769977,0.00119137103710694,0.9964513254155,0.936649959654549,1.09409745315193,1.00989157917314,0.644036208732694,0.768417963017317,0.720046082949309,0.559089662736496,0.739264664608476,0.616368968275127,0.727315247895229,0.783379782112997,1.14786195959877,0.802127224947806,1.01009541627689,1.40117021351942,1.00927257934878,0.0648949710947802,0.831191389101385,"ns",1.09031370358572,0.251283367022695,0.480997147381647,"ns"
"89","Q13813",118.7,166.7,132.8,128.1,159.9,152.5,150.4,159.9,169.2,128.6,158.9,133.5,155.9,172.7,149.8,138.9,"Q13813","m2","Q13813-K7","Q13813-K7-m2","Q13813-K7-m2-287",31220.175,4152.64315938255,31952.125,990.588287752955,1.02344477569392,0.0100644134289557,0.752136007101507,0.123703619790176,"ns",0.873520549618508,0.872228036925521,1.34206743983623,1.04706535351083,1.03372034497277,0.221359255625775,0.940788563194087,0.0265079707873767,"ns","SPTAN1",0.00548282566429034,0.00409765547830409,0.00482396621705723,0.00409195402298851,0.00442014872850903,0.00525532625897693,0.00361999830994055,0.0043246199499681,1.24041655633153,0.779714764864436,1.33258797491993,0.946199682360225,1.34709351305813,0.914817036592682,1.13253012048193,1.24824355971897,0.921394799054374,1.34292379471229,0.94273127753304,1.04044943820225,0.683987258585079,1.46796981362976,0.832411659949386,0.833530788203301,1.07472974461903,0.256577994440429,0.65950613168906,"ns",0.954474880091881,0.34946029971552,0.490324975666981,"ns"
"90","P54819",101.9,111.7,80.7,97,149.5,125.8,150.2,108.5,113.1,96.6,112.5,102,138.1,184.1,178.9,144.7,"P54819","m2","P54819-K160","P54819-K160-m2","P54819-K160-m2-288",93132.625,4300.15386963071,102334.525,4720.35997806312,1.09880425898014,0.0409203340830597,0.0282516110245012,1.54895678185863,"Up with DZNep",1.00057321433768,1.11209090686775,0.991772686148619,0.869902374082067,0.993584795359029,0.0989834355459902,0.939963866782202,0.026888840824468,"ns","AK2",0.00107834546908981,0.000976498333584366,0.00114974128266159,0.000947231761609625,0.00106130355989751,0.00114432534491113,0.000901288272642494,0.00108542520133518,1.01605752570353,0.853339776075832,1.27566431025521,0.872682668915769,1.46712463199215,1.12623097582811,1.86121437422553,1.11855670103093,1.2210433244916,1.90579710144928,1.59022222222222,1.41862745098039,0.832269663984576,1.69219027211355,0.854400355082113,1.26826601608385,1.00443607023758,0.19484084554621,0.88944719158278,"ns",1.16178157681602,0.406502823289037,0.560800468718645,"ns"
"91","P06576",149,195,236,162.7,292.1,306.4,317.3,237.7,188,217.8,196,198.8,244.6,361.5,348.9,272.8,"P06576","m2","P06576-K485","P06576-K485-m2","P06576-K485-m2-289",34653.1,2536.36097194386,34688.5,491.689014181391,1.00102155362724,0.000443428648747741,0.979746256322853,0.00888638731547149,"ns",1.02660108965934,1.09862500230548,1.09835020990246,0.970068583566982,1.04841122135857,0.0622590746120691,0.290026206273349,0.537562758219332,"ns","ATP5F1B",0.00547366091835219,0.00620378493545557,0.00558189869993023,0.0058151439452885,0.00430972145894195,0.00523466043160446,0.00663700637265104,0.00520981764037208,1.2700730129543,1.18513607835954,0.841026569287538,1.11618953804172,1.96040268456376,1.57128205128205,1.34449152542373,1.46097111247695,1.30106382978723,1.65977961432507,1.78010204081633,1.37223340040241,0.663671724198213,1.05632188248495,1.32399647536292,0.939261145332237,1.10310629966077,0.185709202913633,0.45711552899942,"ns",0.995812806844579,0.273789248460875,0.76120278889565,"ns"
"92","P84103",794,835.9,541.8,693.5,988.3,646.1,624.7,559,991,812.1,683.2,756.2,1150.5,825.6,633.7,567.2,"P84103","m2","P84103-K11","P84103-K11-m2","P84103-K11-m2-290",44164.25,5722.40490266112,52907.3,6732.11040462053,1.19796668119576,0.0784447392769574,0.0963899879926538,1.01596807382908,"ns",0.642789799741663,0.928594289513729,0.99564462074437,0.876191975051539,0.860805171262825,0.153345467969184,0.273832213330636,0.562515463255287,"ns","SRSF3",0.0176845862145884,0.0175149516564904,0.0141199618066607,0.0124292819550232,0.02120013029803,0.018520775218188,0.0126568084659051,0.013527932693902,0.834173468086266,0.945692145720239,1.1156020765185,0.918786501697035,1.24471032745592,0.77293934681182,1.15300849021779,0.806056236481615,1.16094853683148,1.01662356852604,0.927546838407494,0.750066120074054,0.932705796058077,1.31526952628219,0.804457943091373,0.930538200843214,0.95356354800551,0.118013950912109,0.684460732914211,"ns",0.995742866568712,0.221293567392817,0.84426691012751,"ns"
"93","Q00839",285.7,273.2,214,281.5,158,152.2,188.1,176.7,232.4,286.3,279.8,191.8,123.6,151.3,142.3,210.3,"Q00839","m2","Q00839-K620","Q00839-K620-m2","Q00839-K620-m2-291",341767.525,17732.4880668929,308516.55,8515.955162517,0.902708793060429,-0.0444523271657977,0.0247080573398979,1.60716139946756,"Down with DZNep",0.970117617615374,0.965731311273366,1.00167523644382,1.1293600285186,1.01672104846279,0.0767805299815004,0.641622965479666,0.192720099832066,"ns","HNRNPU",0.000785772247768461,0.000914704083803891,0.000896370245121061,0.00061246451505775,0.000851487928213935,0.00081607098264266,0.000650878305526535,0.000764990345903361,0.922822534215702,1.12086338475341,1.37717025980138,0.800617312803475,0.553027651382569,0.55710102489019,0.878971962616822,0.627708703374778,0.53184165232358,0.528466643381069,0.508577555396712,1.09645464025026,0.961690886511689,0.948601097054586,0.578604980621458,1.74675710939699,1.05536837289349,0.251868056042442,0.716867098965119,"ns",1.05891351839618,0.491747281840641,0.943713759040099,"ns"
"94","P40925",1852.3,1712.9,1121.2,1056.9,1770.9,1267.3,1799.3,1464.8,1317.6,1580.1,1304.5,1014,1941,1963.2,1458.1,1471.1,"P40925","m2","P40925-K205","P40925-K205-m2","P40925-K205-m2-292",119979.95,17365.2695298211,109656.025,5438.65529604209,0.91395291463282,-0.0390761778349684,0.326669760739559,0.485891065560575,"ns",1.30629150778435,1.20202976536323,0.918456965215317,0.952175881045928,1.09473852985221,0.189442489562516,0.370733507494769,0.430938159957923,"ns","MDH1",0.0120919006474526,0.0134420768225622,0.0122865280503931,0.00957176273355951,0.0130281818923534,0.0136792449063201,0.0103542153809782,0.0101390923454601,0.928134159268199,0.982662194778875,1.18662086872992,0.944045325501482,0.956054634778384,0.739856383910328,1.6047984302533,1.38594001324629,1.47313296903461,1.24245300930321,1.11774626293599,1.45078895463511,1.54084600968028,1.6793164677941,0.696502589898201,1.04679058311977,1.01036563706962,0.119713250547972,0.969981529172195,"ns",1.24086391262309,0.453219449639323,0.52442775936179,"ns"
"95","P07900",778.6,580.9,664.4,613.3,320,379.9,446,488.9,555.9,771.2,720.8,452.3,319,292.4,415.8,473.5,"P07900","m2","P07900-K419","P07900-K419-m2","P07900-K419-m2-293",412062.25,16863.6258460827,376355.825,41759.9781828148,0.913347012496291,-0.0393641874388708,0.188834670605163,0.723918264963035,"ns",1.29349966773367,0.799888616099067,1.05672308941985,1.18035243049197,1.08261595093614,0.211840779508166,0.50477552708074,0.296901709055989,"ns","HSP90AA1",0.00162649772234727,0.00179411172160746,0.00185197080216954,0.0013125804583091,0.00180613403574457,0.00143685162039711,0.00158192999745472,0.00156102651556127,0.900540984311144,1.24864091471854,1.17070338456778,0.840844434879546,0.410994091959928,0.653985195386469,0.671282360024082,0.797162889287461,0.573844216585717,0.379149377593361,0.576859045504994,1.04687154543445,1.39623470948012,0.579752233335044,0.859338900972014,1.31324671469615,1.04018242961925,0.199771560442713,0.742308206849631,"ns",1.03714313962083,0.385573481171358,0.949845749804407,"ns"
"96","P07900",491.5,492.9,399.5,383.4,323.9,365,409.9,337.9,400.6,473.5,419.5,399,442.9,311.7,380.7,351.2,"P07900","m2","P07900-K431","P07900-K431-m2","P07900-K431-m2-294",412062.25,16863.6258460827,376355.825,41759.9781828148,0.913347012496291,-0.0393641874388708,0.188834670605163,0.723918264963035,"ns",1.29349966773367,0.799888616099067,1.05672308941985,1.18035243049197,1.08261595093614,0.211840779508166,0.50477552708074,0.296901709055989,"ns","HSP90AA1",0.00117210827050246,0.00110154551372035,0.00107783261863224,0.00115790316795342,0.00114014240761425,0.00121918430658243,0.000951205650185372,0.000975864285123415,1.02803672828476,0.903510246787998,1.13312259911639,1.18654118775028,0.659003051881994,0.740515317508622,1.02603254067584,0.88132498695879,1.10559161258113,0.658289334741288,0.907508939213349,0.880200501253133,1.6776729780291,0.888961131764332,0.884483584327234,0.998724096420394,1.06280269048486,0.124951804044692,0.464265118683361,"ns",1.11246044763526,0.380493782910407,0.634375858937361,"ns"
"97","P00558",195.6,210,278.5,267.6,253.4,250.7,250.3,228.8,193.9,191.2,281.8,248.7,205.9,249,244.9,239.3,"P00558","m2","P00558-K131","P00558-K131-m2","P00558-K131-m2-295",272335.85,12948.4504196448,262871.525,9015.46954642406,0.965247597773117,-0.0153612705380782,0.28062842592226,0.551868339737053,"ns",1.06641356080384,1.14216120863226,0.9213453241933,0.959848672340838,1.02244219149256,0.100672157027195,0.664229183380402,0.177682047282284,"ns","PGK1",0.000742988738298598,0.000720490958818214,0.00103079622607139,0.000987854984318249,0.00067246929280365,0.000778299238267417,0.00103972224296274,0.00102608935719873,1.10486641732136,0.925724866983179,0.991414998619326,0.962737774627287,1.29550102249489,1.19380952380952,0.898743267504488,0.855007473841554,1.06188757091284,1.30230125523013,0.869056068133428,0.962203457981504,0.819673278889313,1.09087859432918,0.966968098182819,1.12537432410774,0.996186014387788,0.0772824917859075,0.946032365862287,"ns",1.00072357387726,0.138545273828075,0.936460138254979,"ns"
"98","O75937",81.4,36.7,69.8,80.3,48.7,47,45.6,60,62.7,71.9,85.2,56.5,35.7,64.9,65.9,54.7,"O75937","m2","O75937-K143","O75937-K143-m2","O75937-K143-m2-296",71754.7,6397.26376664273,80434.45,4118.96664589554,1.12096420164812,0.0495917434826343,0.0701384875321062,1.15404360348934,"ns",0.841374113668411,1.02874733788993,0.979501280959766,0.94226289960448,0.947971408030647,0.0794028840058913,0.397089182524028,0.401111943795128,"ns","DNAJC8",0.000793081596332851,0.000955730662072779,0.00101313026334252,0.000677840842970071,0.00125248303993328,0.000542730005870949,0.000910359578991301,0.00103301266630475,0.633207453551704,1.7609689011741,1.11289021033325,0.656178636603573,0.598280098280098,1.28065395095368,0.653295128939828,0.74719800747198,0.569377990430622,0.902642559109875,0.773474178403756,0.968141592920354,0.951691343348103,0.704829402538987,1.18395828185487,1.29569616519174,1.04081130041566,0.528490151669371,0.675626822009304,"ns",1.03404379823343,0.262107076524377,0.930794777396427,"ns"
"99","P61604",1648.3,1416.4,696.1,684,1129,652.9,1252.6,1070.6,885.8,1301.8,1053.9,652.7,1611.8,1808,887.4,1058.1,"P61604","m2","P61604-K28","P61604-K28-m2","P61604-K28-m2-297",103664.25,6698.18213572409,99701.425,3342.04800421837,0.961772501127438,-0.0169276443752719,0.344251823105129,0.463123751107637,"ns",0.991755601072726,1.21940915358045,0.935823127918237,0.898983315686024,1.01149279956436,0.143762594162791,0.930800866778612,0.0311432209622384,"ns","HSPE1",0.00859356733939934,0.0130264672036824,0.0104673301901878,0.00686265954080007,0.0152419402565506,0.0129307196798177,0.00681605655730883,0.00721134838509022,0.563810590696026,1.00740465544343,1.53568710913405,0.951647205810903,0.684948128374689,0.460957356678904,1.79945410142221,1.56520467836257,1.81959810340935,1.38884621293593,0.84201537147737,1.62111230274245,2.65654876337434,3.01296029407636,0.467928229351267,1.03571905013622,1.0146373902711,0.399482034862512,0.7561524229255,"ns",1.79328908423455,1.23333002963065,0.488618614738389,"ns"
